atk_base_bearing_rad,atk_launch_delay_mean,atk_mode,atk_n,atk_spread_rad,atk_torpedo_max_run_time,atk_torpedo_origin,atk_torpedo_speed,def_jitter_std,def_spacing_across,def_spacing_along,noise_p_dud,noise_sigma_heading_rad,noise_sigma_launch_delay,expected_hits,p_hit_ge_1,CVaR_90
0.18340966792975422,0.4867646473758451,fan,6,0.17559809714500973,843.0059244687033,(-2000.0, 0.0),25.62297704447248,7.647890791082093,283.66582540303,699.7178334074623,0.12100600748350908,0.013426076844135333,1.9101251266437471,6.1,1.0,8.0
-0.12096901293368756,0.34527072088879884,fan,2,0.3201485250166796,748.8204042025532,(-2000.0, 0.0),27.36670310558775,38.788085684646646,407.45310463001204,468.71402966337695,0.008682475425074943,0.037455310320004674,1.8584322285862385,1.98,0.94,4.142857142857143
-0.12214190060516224,1.2545424807607284,fan,6,0.34436212883191375,892.5610017139538,(-2000.0, 0.0),23.086039968284698,22.333171209554898,297.4032521753212,571.3503530192368,0.08112138125176756,0.03416441367275699,0.6894938641081372,6.42,1.0,10.833333333333334
-0.12342676230141802,1.2065162492488122,fan,4,0.18153141896620825,848.9017128432697,(-2000.0, 0.0),25.913444672958487,15.158581629135783,269.7836972808525,430.43511494676227,0.0778067470007404,0.0417475238755565,0.43051497881301937,5.08,1.0,7.333333333333333
-0.008797463526300665,1.338007929493445,fan,4,0.13914775824308037,648.1405963910335,(-2000.0, 0.0),26.313967009451073,35.72992775809883,324.52655509665493,543.357353152169,0.018460755561326914,0.001868342255505806,0.9554605673631544,6.18,1.0,8.2
-0.05599619924580282,0.03417308631168803,fan,4,0.2612437543630773,633.851807368865,(-2000.0, 0.0),28.60784903045242,9.080806343767215,380.3817433392211,408.68269503210166,0.017955772338350773,0.028922882567763476,0.9758899181039262,5.26,1.0,8.375
0.17694830861935718,0.36728076396249976,fan,2,0.1704282627134057,815.9559826067141,(-2000.0, 0.0),24.058220150354558,5.005734968273785,316.9274879720394,444.508482838546,0.15947196548606116,0.018895594244173603,0.31926634602358517,1.78,0.92,3.3333333333333335
0.01635985414828709,0.7843193380123588,fan,4,0.37164915863094894,761.761830247351,(-2000.0, 0.0),20.47330810394435,23.80758235231196,365.16003261860044,748.4357646509492,0.1764538314515568,0.019099404134549393,0.9431084345142076,4.32,1.0,7.142857142857143
-0.1792574831915487,1.163837274758936,fan,4,0.3502547412296116,638.7884931009637,(-2000.0, 0.0),24.716915399203515,23.171682432982216,389.00311193562624,634.8553405867327,0.1935328673093495,0.015187751088434382,1.918982957267894,2.42,0.96,4.166666666666667
0.18783889497689896,1.829995922849029,fan,2,0.017427396950059747,860.9486030013334,(-2000.0, 0.0),26.631651246246992,34.42296786357991,288.7892650172986,430.385418366929,0.19270900559668958,0.007160672734913576,0.3196757027552164,2.56,0.96,4.071428571428571
-0.17437637260437186,1.8006023039014414,fan,4,0.17804453141459597,646.4679435312294,(-2000.0, 0.0),29.330927662739626,21.62759953987169,404.07108017137136,630.9179648251821,0.07646746815068868,0.015678968135934314,0.7104832321207675,4.48,1.0,6.0
0.13074716550239662,0.49226418686657203,fan,4,0.24780228589876274,655.585562071837,(-2000.0, 0.0),27.816564411494184,9.260573066583305,266.2526479319394,737.1398203850135,0.10702683183280243,0.020748913951668897,0.9791577761662593,4.08,1.0,6.0
-0.017671835495030264,1.1772957886097934,fan,2,0.2868175756962574,755.6143649375914,(-2000.0, 0.0),26.810391310262094,12.958144877785882,304.1239716643225,645.958300433357,0.13531401610447044,0.025653369163754127,1.7658657822493327,2.28,0.98,4.2
0.02770061072937882,1.959891498188717,fan,6,0.11444019869685246,606.089872507838,(-2000.0, 0.0),21.35069548339701,14.636941045995817,408.2285135484986,516.8979876479225,0.06833224447403373,0.03421706626925293,0.03727771022789805,5.6,0.98,9.1
0.18582280231471682,1.1518497020697043,fan,6,0.05815401438374841,650.3511421608483,(-2000.0, 0.0),29.80542179962092,10.693940748825451,367.21744566540195,597.5088092794854,0.0971089260921994,0.030986271644154264,0.38016337558575963,5.7,1.0,8.4
